"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()"
16,2,0.27875194525,-0.01457582604925,-0.097497453375,-0.73941904575,-0.680866675666667,-0.608226452933333,0.935455055916667,-0.0781887211083333,-0.0410450310566667,-0.981140568,-0.970471901833333,-0.952432380933333,0.0749594467166667,0.00978333650491667,-0.0050808441155,-0.738140241333333,-0.745400198083333,-0.752614889833333,-0.0301389887245,-0.0626133292083333,0.0805474941183333,-0.842119524666667,-0.811395836916667,-0.7074985535,-0.102179132936667,-0.0443359994716667,-0.0564832817333333,-0.856263517833333,-0.872308576166667,-0.811097016083333,-0.663056661416667,-0.741623399416667,-0.663056661416667,-0.741623399416667,-0.7221332075,-0.73701810675,-0.750711066333333,-0.8219752045,-0.856060928083333,-0.875443806583333,-0.735336135916667,-0.689475378,-0.655596828,-0.741318098,-0.696759363166667,-0.614138044375,-0.757402072083333,-0.757572595666667,-0.743668638666667,-0.741377272833333,-0.749643074916667,-0.760078839833333,-0.815906149416667,-0.819293771416667,-0.736009759,-0.8510232535,-0.808822530583333,-0.725823691416667,-0.72548977925,-0.793652412483333
16,3,0.288043017064,-0.0172729663416,-0.10975493608,-0.5392571793384,-0.6544958019984,-0.590664923756,0.93265048416,-0.05811101224,-0.188787998776,-0.97499165088,-0.97112813032,-0.94114864904,0.080089213328,0.001966813763992,-0.01399358624776,-0.6564468188,-0.711549566672,-0.7306295423448,-0.0271526858672,-0.0685162274496,0.0855324751752,-0.77817653224,-0.8102406316,-0.78017403392,-0.1015348962924,-0.04786390914272,-0.05698287104936,-0.85045403448,-0.83874240232,-0.8227220628,-0.53340206449112,-0.55253867808,-0.53340206449112,-0.55253867808,-0.679645777504,-0.6451987653224,-0.72335006384,-0.76039255864,-0.84171464672,-0.84229423536,-0.6035561579768,-0.65546092614528,-0.62321273381376,-0.51713936225104,-0.676364670564,-0.606166457256,-0.67685538664,-0.722057605744,-0.706303594408,-0.66616936096304,-0.7200103374128,-0.753796604848,-0.7654875346832,-0.79405969048,-0.75479113968,-0.78459081168,-0.8230435856,-0.80965500672,-0.5630794509464,-0.6173598668168
17,1,0.262852226621849,-0.0192737747601681,-0.112767958655462,-0.605898592242269,-0.569013067303361,-0.661743290029412,0.225470737563025,0.278444176218487,0.310894557731092,-0.956383081176471,-0.943116476890756,-0.946271904369748,0.077463438812605,0.0166553521696639,0.00297802290453782,-0.70364436907563,-0.723984945,-0.851566413193277,-0.0262787702454118,-0.0784798981981345,0.0891155069840336,-0.782549735806723,-0.778500049411765,-0.676987962977311,-0.118428506963866,-0.038315180662521,-0.0451066894489076,-0.829633503781513,-0.859540538235294,-0.835898145882353,-0.573774950581513,-0.607264273937815,-0.573774950581513,-0.607264273937815,-0.729759400672269,-0.74246047512605,-0.668077576440336,-0.750187385680672,-0.845102107058823,-0.861140040168067,-0.637711054710924,-0.616982878729412,-0.737312270915966,-0.594529117056303,-0.572702160194958,-0.649491243815126,-0.73090406512605,-0.735130858067227,-0.840267514117647,-0.702476085613445,-0.730990778756302,-0.861422540168067,-0.747790746789916,-0.791255512016807,-0.713217165882353,-0.794587656983193,-0.773193042352941,-0.695816357403361,-0.634024874352941,-0.653923461672269
17,2,0.27490961944,-0.01626993201416,-0.11175408712,-0.66507136392,-0.50105055529448,-0.62417569896,0.93669931464,-0.089245675424,-0.162381370836,-0.98570054352,-0.96764393712,-0.95675343488,0.0761679476256,0.00922098093168,0.01109926683424,-0.6825827948,-0.5518289348592,-0.76789099816,-0.0262858251496,-0.0752463308552,0.08098282838,-0.74084381712,-0.72690514168,-0.68999876016,-0.1019149289088,-0.03955753584496,-0.0512320358416,-0.72004356016,-0.78281002568,-0.76476509288,-0.57180856736,-0.71949025688,-0.57180856736,-0.71949025688,-0.65525464952,-0.64214892728,-0.65867980552,-0.75438749512,-0.76250112608,-0.77253448272,-0.68507626072,-0.52833619043976,-0.68594130904,-0.65801000632,-0.5185515716656,-0.62106268784,-0.71584751616,-0.600809207088,-0.76171237264,-0.67704861,-0.5297914089104,-0.77270896528,-0.7050322204,-0.74546366536,-0.69720685248,-0.75326757928,-0.71857283464,-0.71637558376,-0.70803435976,-0.77008393976
17,3,0.28386900233871,-0.017161207746129,-0.103200790176371,-0.553836103045161,-0.63156518662879,-0.696169678905645,0.913633349112903,-0.218012229451613,-0.18720921291129,-0.97249849733871,-0.964965679112903,-0.943918505725806,0.0904700493733871,-8.44736029032267e-05,-0.00602526773725806,-0.662430726733871,-0.73343952283871,-0.822469196612903,0.00818427812483871,-0.0942961419225807,0.0614324581578226,-0.754735455153226,-0.790051793225806,-0.793720077580645,-0.103693358596774,-0.0396054610583065,-0.0559755731899194,-0.817701171532258,-0.837316537419355,-0.825556157258065,-0.559708514414032,-0.579634492631452,-0.559708514414032,-0.579634492631452,-0.706056392842742,-0.699603716276613,-0.701612242597984,-0.745828389112903,-0.825495791854839,-0.843965497822581,-0.631718127642984,-0.661111613629032,-0.734595391072581,-0.527512323387903,-0.639836750887097,-0.69931407246371,-0.703873498923387,-0.750710139596774,-0.807457358467742,-0.651151675889516,-0.732503709080645,-0.836235001370968,-0.734268587875,-0.7884184775,-0.769838597258064,-0.763440971535484,-0.793062849274194,-0.821356849758065,-0.595518983534677,-0.636582344345161
18,1,0.270310749674797,-0.0196629830845341,-0.110036357813008,-0.699545185609756,-0.620711031162602,-0.670174550813008,0.299952210569106,0.231058084227642,0.269940388593496,-0.972824308943089,-0.969555919349594,-0.951763619593496,0.0779417425642276,0.016164393995935,0.00377191801520325,-0.786590190487805,-0.788630805691057,-0.882284966260163,-0.035499337002439,-0.0690723061642276,0.092314262096748,-0.804711594390244,-0.759320430243902,-0.725199458617886,-0.0951319524278049,-0.0456642470715447,-0.0640007637325203,-0.885095547560976,-0.914310426422764,-0.863535191707317,-0.652927982439024,-0.696642327886179,-0.652927982439024,-0.696642327886179,-0.80590088699187,-0.796100541626016,-0.69232889300813,-0.767185600325203,-0.893390560569106,-0.918295983170732,-0.739937718536585,-0.691864110325203,-0.768924347804878,-0.685512451707317,-0.611304522869919,-0.648819129487805,-0.799204230406504,-0.794316770162602,-0.869831334796748,-0.79269019203252,-0.797272509674797,-0.893598844715447,-0.803765654308943,-0.827269330081301,-0.758358305447154,-0.808028571951219,-0.728810454552846,-0.741062594634146,-0.72733161398374,-0.727624793739837
18,2,0.275593854424779,-0.0153139171057522,-0.108095556530973,-0.687912783539823,-0.604276393486726,-0.705390586637168,0.916778696283186,-0.0605152890707965,0.051458917619469,-0.988576145132743,-0.979712170176991,-0.975437928938053,0.0766870852389381,0.0175156996779646,0.00670138592896637,-0.682599937345133,-0.655018102831858,-0.813318372920354,-0.0365934823517699,-0.0650080741323894,0.0896002117424779,-0.849470568141593,-0.743762007256637,-0.748551475309735,-0.0960527441380531,-0.0415286210300885,-0.0512921246821239,-0.787992947787611,-0.845899304867257,-0.829495159026549,-0.638869725840708,-0.723277286371681,-0.638869725840708,-0.723277286371681,-0.687271189646018,-0.710792283274336,-0.741164414424779,-0.796591217876106,-0.817265453982301,-0.861917413274336,-0.685060789380531,-0.613315463893805,-0.738566159557522,-0.689216755840708,-0.624258300973451,-0.710162914070796,-0.705914593893805,-0.675526505221239,-0.796633248672566,-0.686741796460177,-0.655923812035398,-0.82867607,-0.801500157964602,-0.781649118761062,-0.762558339292035,-0.864878545309735,-0.725622584690266,-0.767525592389381,-0.707063723362832,-0.775738246283186
18,3,0.28274737203125,-0.0167347558103125,-0.106278042890625,-0.695799560625,-0.653438151328125,-0.72844025296875,0.94100084234375,-0.213488776015625,-0.0489148586875,-0.979718621796875,-0.9605503575,-0.95267679296875,0.0777389099210938,0.00564579550582031,-0.00712759453625,-0.730673386484375,-0.7482980084375,-0.84356093578125,-0.0399366587703125,-0.0690990452046094,0.090518642103125,-0.764692008304688,-0.824360500234375,-0.76263354484375,-0.0922459885351563,-0.0450636510695313,-0.0548801678398438,-0.85080680078125,-0.88865287703125,-0.822718404375,-0.680817232109375,-0.653306471929687,-0.680817232109375,-0.653306471929687,-0.76276444421875,-0.72669975934375,-0.712935552421875,-0.765663601,-0.865355810625,-0.88352116515625,-0.71527107609375,-0.681001450390625,-0.773841836796875,-0.68889121046875,-0.661105268046875,-0.725632865078125,-0.741694052109375,-0.756420593671875,-0.82980364796875,-0.743545286640625,-0.7569070496875,-0.855847231796875,-0.7602428650625,-0.836593612421875,-0.74773578609375,-0.769632795898437,-0.8193689359375,-0.789701836875,-0.661052910726562,-0.703006274921875
19,1,0.262723676723577,-0.0214535726650407,-0.122663785723577,-0.693059422028455,-0.599531304788618,-0.726395020392683,-0.189158105447154,0.36377757195122,0.392133571154472,-0.945150304065041,-0.959042483252033,-0.93942607,0.079157883929187,0.0260012848411382,0.00963143562039024,-0.720409721804878,-0.66179672613252,-0.811356781544715,-0.00842321391987317,-0.108027523089431,0.0732105244796748,-0.794509618292683,-0.706386979772358,-0.692520987601626,-0.0976195430081301,-0.0363285333449593,-0.0577823070658537,-0.73651891476748,-0.824449839430894,-0.78808246772439,-0.646377229521057,-0.707737664317073,-0.646377229521057,-0.707737664317073,-0.701664101260163,-0.754129232642276,-0.663296713642276,-0.731026905447154,-0.786138604658537,-0.826474707398374,-0.708629913635041,-0.620077852284553,-0.736333626555285,-0.688215009053659,-0.614705358110163,-0.742542525626829,-0.730419727460976,-0.68188643395935,-0.789482304861789,-0.735517737430894,-0.662860201334146,-0.832187159430894,-0.720631759686179,-0.729251511960163,-0.678711850949594,-0.819252096341463,-0.696447233936585,-0.725687637569106,-0.681769226331707,-0.770299611382114
19,2,0.27387227232,-0.0177535091144,-0.11454372616,-0.59053733057128,-0.4793976938268,-0.6139497192176,0.72857354592,0.11753197464,0.248275293312,-0.96956569432,-0.96526127056,-0.9474128364,0.0782242777784,0.0140497075932922,-0.012614251133952,-0.53054567932472,-0.538226672088,-0.6508620152696,-0.0239452275188,-0.0616454248512,0.08978972438904,-0.5860184702496,-0.60809179407768,-0.6072559085368,-0.0936017964416,-0.037606483752,-0.059591443984,-0.5439340562376,-0.6979835426928,-0.6642349741432,-0.534887239272,-0.59717267416856,-0.534887239272,-0.59717267416856,-0.530539990076,-0.559942982416,-0.5086430118848,-0.5641752835232,-0.6463541755584,-0.6886642619632,-0.584347342304,-0.49067413076416,-0.60777980996,-0.59359822402,-0.506815120516,-0.6506396098824,-0.56228349512928,-0.5673542197544,-0.6284616478,-0.5395409168856,-0.5373770704256,-0.67185793304552,-0.478431077784,-0.6059218602584,-0.56981965249856,-0.62066615692608,-0.613401867072,-0.656868456896,-0.54877089799736,-0.69155058708
19,3,0.272780438223214,-0.0151353257899196,-0.117626548408732,-0.42690836625,-0.436299717678571,-0.603716063839286,0.922419995446429,-0.220805746607143,0.0412255670913393,-0.960137161071429,-0.952781214910714,-0.938143672767857,0.0746045256607143,-0.00701003833955357,-0.00248393794883036,-0.452349733169643,-0.508863368127679,-0.649721744553571,-0.0880076211471429,-0.0315899845357143,0.103404778897321,-0.523458726928571,-0.615132102053571,-0.637129699517857,-0.0763070621142857,-0.04130620044375,-0.053135943993125,-0.573191525377679,-0.649121642303571,-0.600383347155089,-0.401583448392857,-0.4833989224375,-0.401583448392857,-0.4833989224375,-0.489454515910714,-0.48160634479375,-0.468260788071429,-0.52853033264375,-0.612034238741071,-0.656036694891964,-0.456546702410714,-0.448891655383929,-0.592749598847768,-0.416723632321429,-0.465749299071429,-0.645019784482143,-0.476870692267857,-0.535882776526786,-0.620257036357143,-0.476574554628571,-0.512775729185536,-0.677916270525893,-0.452416572991071,-0.584314816348214,-0.555679433799107,-0.548521394198214,-0.640175907919643,-0.702985095035714,-0.427246634821429,-0.599636211214286
20,1,0.24490378289916,-0.0203485609613445,-0.111452733357983,-0.599608926694118,-0.485686248017647,-0.654005194117647,0.063080212697479,0.28854961394958,0.217134330803529,-0.929844557647059,-0.95397956697479,-0.945466641512605,0.0868602542369748,0.00346176838705882,-0.0122888531110672,-0.642024153882353,-0.670054223117647,-0.782982931092437,0.0150076758764706,-0.129416106378151,0.0958323807487395,-0.77371617697479,-0.600847732104958,-0.476754510818487,-0.120454390608319,-0.0302928667302521,-0.0571009932268908,-0.76720819210084,-0.729732302689076,-0.672611915236975,-0.545256775838656,-0.621823847815126,-0.545256775838656,-0.621823847815126,-0.672216288798319,-0.662711408327731,-0.539256961218487,-0.658629192739496,-0.723254750336135,-0.755786487478992,-0.612033192971429,-0.564361937942353,-0.694409310252101,-0.5956179868,-0.480886243264706,-0.659274599201681,-0.672006676351261,-0.692195160985714,-0.772824647647059,-0.643732552973109,-0.668404376310924,-0.791776623361345,-0.721218667983193,-0.62564346787479,-0.506269213103361,-0.790954793697479,-0.589930033781513,-0.516221509785714,-0.632333738697479,-0.675471339840336
20,2,0.275667137948718,-0.0175462651142735,-0.110623155641026,-0.645375086179487,-0.314578942478632,-0.623815959623932,0.913779692051282,-0.108771759358974,0.0702494188982906,-0.979071853504274,-0.964812699316239,-0.943699146888889,0.0787833029230769,-0.0058107331025641,0.00366890762008547,-0.593504788586325,-0.441190917871795,-0.719840838119658,-0.0307412210641026,-0.0690077562071795,0.0733757072854701,-0.652276636393162,-0.504183400181197,-0.605761631333333,-0.0837928927299145,-0.0453886442880342,-0.0502205802769231,-0.661743451598291,-0.60824281234188,-0.651643061911111,-0.520266619918598,-0.597400648273504,-0.520266619918598,-0.597400648273504,-0.570844911231624,-0.539423883453846,-0.500101790562393,-0.54689457535812,-0.639472086606838,-0.615368353753846,-0.617752308722222,-0.357319191222222,-0.653199479632479,-0.657494364376068,-0.336340502769231,-0.63793074908547,-0.614552621820513,-0.478989875324786,-0.699809185811966,-0.608114852073504,-0.437324246914188,-0.738380358717949,-0.58794141084359,-0.530638445419402,-0.583906831623077,-0.673958303299145,-0.49347086224188,-0.650927245760684,-0.535696513888034,-0.701441158119658
20,3,0.284967059330508,-0.0148553237864407,-0.102004518154237,-0.569943920645763,-0.306294867118644,-0.626285044932203,0.91447132440678,-0.295062827627119,0.0330637413472034,-0.96610635720339,-0.938819920169492,-0.933763845338983,0.0737423705423729,0.00889824540762712,-0.00476317611666102,-0.645356368526271,-0.468339144220339,-0.738728847,-0.057400800864322,-0.0378987276644915,0.0874857898318644,-0.626737035228814,-0.615181827533898,-0.500411049720339,-0.0803885634067797,-0.0487532565423729,-0.0555205011949153,-0.665217025122881,-0.713837369618644,-0.585714956376271,-0.48603711129661,-0.497545988601695,-0.48603711129661,-0.497545988601695,-0.615175990704237,-0.56275282108839,-0.510893132405085,-0.533600168848983,-0.688708632550847,-0.67816640819661,-0.608186306389831,-0.355760437288136,-0.647062811435593,-0.556858872612034,-0.326150376355932,-0.645160609,-0.669746483855331,-0.500381997238983,-0.725254338313559,-0.651980993338983,-0.470035901440678,-0.750917851449153,-0.569046565373729,-0.616032159745763,-0.465815429667797,-0.647540930923729,-0.618547470898305,-0.558999391915254,-0.511987456145763,-0.568226181366949
21,1,0.269222161467153,-0.0202410606054015,-0.110856316583942,-0.709998373919708,-0.590995160234307,-0.69660666819708,0.153459147270073,0.245845175182482,0.411569676131387,-0.944192125693431,-0.969252369270073,-0.945657911313869,0.0895690532394161,0.00251773500562044,-0.0214892238709489,-0.792444026058394,-0.707981621007299,-0.839229550656934,0.0014341071459854,-0.128148160941606,0.0625631289343066,-0.823261385912409,-0.784384450948905,-0.626937651808905,-0.112858288522628,-0.0272772452879562,-0.0418890450729927,-0.843608766423358,-0.852481285912409,-0.84308371620438,-0.653597244336496,-0.714489563284672,-0.653597244336496,-0.714489563284672,-0.767439936861314,-0.781506407715328,-0.68158604389708,-0.767789163782482,-0.845951874744526,-0.867483088613139,-0.745562429131387,-0.623100135305839,-0.742189831605839,-0.697834312890511,-0.600607053181752,-0.696054209620438,-0.796412087518248,-0.708917596357664,-0.823197704452555,-0.807264582481752,-0.728934806277372,-0.853943508175182,-0.792808181751825,-0.78716514459854,-0.69776525640146,-0.83376584729927,-0.785942116277372,-0.641452969416788,-0.715038361459854,-0.758819154233577
21,2,0.278163582627737,-0.0158281470645255,-0.109120625861314,-0.728375483751825,-0.579357766657737,-0.65938016050365,0.910612817007299,-0.127459412737226,-0.119089820773723,-0.98406981649635,-0.973581904671533,-0.969037227445255,0.076665275029927,0.00840126944927883,-0.00397324616737226,-0.657493210069781,-0.620586762480241,-0.773010389781022,-0.0297630702422336,-0.0629247435467153,0.0889167459868613,-0.77730658810219,-0.756808334963504,-0.724527059489051,-0.095710569150365,-0.0438612445056496,-0.0562385613007299,-0.704587113226277,-0.797334675255474,-0.800820233357664,-0.651621674080292,-0.71682057279562,-0.651621674080292,-0.71682057279562,-0.66794701970219,-0.643900809989051,-0.706794731386861,-0.757561757883212,-0.776470966715328,-0.785364446715328,-0.718420946153285,-0.587774877873723,-0.716343909635036,-0.732820059379562,-0.601284544945256,-0.656007564555474,-0.690164346649635,-0.65024601249927,-0.764148362481752,-0.655020661667153,-0.613877870166423,-0.780636347518248,-0.704687127664234,-0.749024249927007,-0.713584128854015,-0.800651255839416,-0.763943935985401,-0.753813038978102,-0.70019223740146,-0.770889303357664
21,3,0.285182802029851,-0.0169136817502985,-0.106304320635075,-0.576499398425373,-0.525525422932836,-0.652503763014925,0.878348743880597,-0.34968763261194,-0.201031252164179,-0.968563140149254,-0.965064764179104,-0.944396382537313,0.0803878978955224,-0.000503468594738807,-0.00642196458686567,-0.648224202137313,-0.666948161860448,-0.732143880336269,-0.0551781711895522,-0.043578935433806,0.107348761231343,-0.787764780708955,-0.753732497537313,-0.75462150880597,-0.0929392552059702,-0.0515676230320896,-0.0622242434372388,-0.830076809179104,-0.797356883656716,-0.791703151343284,-0.554262582647761,-0.546794666216418,-0.554262582647761,-0.546794666216418,-0.674359608281343,-0.613339197818657,-0.692938487978358,-0.758496989179104,-0.800877397014925,-0.819317662985075,-0.614750785229851,-0.569937571397015,-0.663642592917164,-0.563156818485075,-0.533360257343284,-0.674682982026866,-0.661462642916418,-0.676638462895522,-0.713531338392537,-0.666161333835821,-0.67961512294403,-0.749187072752537,-0.758774632089552,-0.741395108902985,-0.717234878880597,-0.798386228320896,-0.764119738208955,-0.791065919253731,-0.558571742671642,-0.611067185896269
22,1,0.268329336647368,-0.0189048226419298,-0.113287743578947,-0.567779261825702,-0.484675944938597,-0.635928537337719,0.0633813555263158,0.275369502017544,0.452224294304123,-0.933147993245614,-0.952487621895614,-0.937963162894737,0.079824382,0.0164283287846491,-0.0153374445079825,-0.616002199263158,-0.624466710687719,-0.78927617245614,0.0365725268224561,-0.125319823287719,0.0973788433192982,-0.715270780915789,-0.787818153245614,-0.647543624885965,-0.117978830607105,-0.0378012417682456,-0.0692351401929825,-0.760105565350877,-0.878715682192982,-0.808079996403509,-0.513049859649123,-0.632852392508772,-0.513049859649123,-0.632852392508772,-0.64865924172193,-0.638513104504386,-0.632401049747368,-0.658149791161403,-0.829336122105263,-0.864202708508772,-0.622784213317544,-0.536394245783333,-0.686672131201754,-0.548607368548246,-0.491596993402632,-0.63743372597807,-0.62645046173421,-0.630751561523684,-0.765903654210526,-0.640215672673246,-0.644748883449298,-0.811682767719298,-0.674136946719298,-0.802315019210526,-0.668738649894737,-0.729650014745614,-0.781353134561404,-0.673716327692983,-0.619192709388596,-0.699899503429825
22,2,0.275833038407407,-0.014210064485213,-0.106374744564815,-0.565400621787037,-0.490018434856759,-0.61762232875,0.880531504259259,0.00913586757407407,0.191107229462963,-0.971002017685185,-0.958234820342593,-0.939534641398148,0.0731059115778704,0.0147109705902778,-0.00539247521518518,-0.548266264961111,-0.457792502418519,-0.6953586075,-0.0203603792462963,-0.0864859214935185,0.0792006698407407,-0.698897134444444,-0.752607153425926,-0.607863940703704,-0.113270606228704,-0.0380178715833333,-0.0539605556787037,-0.662387148055556,-0.840401481203704,-0.662116013527778,-0.510104147965926,-0.599463570687037,-0.510104147965926,-0.599463570687037,-0.55243066455463,-0.508530051967593,-0.630525655935185,-0.702206737592593,-0.762513819351852,-0.774871517407407,-0.604111151286111,-0.477453208823148,-0.652142120388889,-0.55141138990463,-0.530516285450926,-0.630064379,-0.57876829562037,-0.484761380277778,-0.680011875925926,-0.5573921847,-0.465820665347889,-0.709498851851852,-0.622633104898148,-0.764094131944444,-0.579998255805556,-0.723462760462963,-0.748272364907407,-0.653803995,-0.551686495726852,-0.69449857425
22,3,0.281019353323232,-0.0172903630838485,-0.105857735013131,-0.500048274242424,-0.499964001373737,-0.718027496262626,0.942339331919192,-0.224890193939394,0.0356247879353535,-0.97406912969697,-0.961896601010101,-0.939873409494949,0.0848149625050505,0.0145046653867677,0.00010538093,-0.589256147686869,-0.59878901330303,-0.798324821717172,-0.0458623380676768,-0.0692644694656566,0.0648827362222222,-0.670386915211111,-0.814019597878788,-0.713249943131313,-0.0948370220676768,-0.0397061524222222,-0.050164503299596,-0.700673126606061,-0.859583747777778,-0.753938502222222,-0.487241521919192,-0.54963584467697,-0.487241521919192,-0.54963584467697,-0.627549626937374,-0.622439278253636,-0.65151848790101,-0.66919307490202,-0.789867580707071,-0.839385496565657,-0.552838521777778,-0.50918758820202,-0.726445015858586,-0.481839481919192,-0.526905821949495,-0.736530901111111,-0.606494438355556,-0.607032399220202,-0.774646275555556,-0.608142147586869,-0.618300684333333,-0.821246525555556,-0.618260584171717,-0.808618585757576,-0.683268831989899,-0.688826537313131,-0.819688068585859,-0.750440507878788,-0.547382176860606,-0.621477726280808
23,1,0.264069026809756,-0.0261040013586179,-0.113641539421951,-0.661176722717073,-0.552904756602195,-0.527896187098374,0.120509772357724,0.167712850650407,0.39024151601626,-0.941893326422764,-0.95280821902439,-0.945801257723577,0.078695005704878,0.0255658887145528,0.00292491880162602,-0.72888847098374,-0.714792788463415,-0.745598092357724,0.0330814409489431,-0.107752795691057,0.0515228898788618,-0.803065449430894,-0.683250666178862,-0.589109637660976,-0.10529562799187,-0.0435264351056911,-0.0747628635609756,-0.803953399918699,-0.777951375691057,-0.807849460406504,-0.568556912408943,-0.673441973495935,-0.568556912408943,-0.673441973495935,-0.706772945934959,-0.727963562845528,-0.620658379336829,-0.71238836296748,-0.785454171869919,-0.803005711382114,-0.680858303479675,-0.606789044052846,-0.601467864657724,-0.654661592674797,-0.554543511967154,-0.525795657205447,-0.728898403512195,-0.713744956821138,-0.718786861707317,-0.754417045609756,-0.737441471626016,-0.771324556341463,-0.751860799276423,-0.687338176130081,-0.643725692356098,-0.820031425121951,-0.684084757073171,-0.610875953604065,-0.662425232552846,-0.731072844552845
23,2,0.273286506141732,-0.0157021772204724,-0.108256589314961,-0.674449637165354,-0.55588737507189,-0.408588331530709,0.938042520866142,-0.00995943763779528,-0.0409470840732283,-0.981142680629921,-0.963534462204724,-0.928147590472441,0.0870971228518898,0.0123466885758661,-0.00168329257818898,-0.633705211622047,-0.561076529625984,-0.536188586540157,-0.0546251424629921,-0.0663825313440945,0.0846055465397638,-0.754565119685039,-0.387113946826772,-0.611254530711811,-0.0786569096102362,-0.0472744522070866,-0.0679490573581102,-0.697605919291339,-0.387627217598425,-0.703037787244094,-0.551427060862205,-0.59281003007622,-0.551427060862205,-0.59281003007622,-0.557160395273228,-0.53379388607874,-0.50710288000937,-0.425818692710236,-0.522855547779528,-0.408088321394016,-0.656055060687402,-0.544165943433071,-0.4665751258,-0.682410291889764,-0.592457171543307,-0.425858700351968,-0.662076185496063,-0.595961396567717,-0.547366529023622,-0.637201112582677,-0.552818446083465,-0.526516775213386,-0.680045134409449,-0.422047097533071,-0.607499310774803,-0.778752993779528,-0.372169787728346,-0.64875265284252,-0.55022322589685,-0.685741743937008
23,3,0.283209952311475,-0.0170675048736885,-0.105380862749262,-0.529714278487705,-0.486297029875738,-0.416273201237705,0.921563116639344,-0.114138114003279,-0.192665434784098,-0.96964107704918,-0.964543818032787,-0.928914326639344,0.0673988633237705,0.0224990666882787,-0.00338495199370492,-0.459922228476229,-0.582662176305738,-0.52893136418041,-0.0438421942131967,-0.0741149090241803,0.0877401531065574,-0.709245476311475,-0.433791015713115,-0.628790436434426,-0.106813652961475,-0.0388498282508197,-0.0435370145631148,-0.685174225573771,-0.477143778635246,-0.711651374262295,-0.477221579709016,-0.428474559303279,-0.477221579709016,-0.428474559303279,-0.495480387918852,-0.414053074715574,-0.505756691390164,-0.491002563791803,-0.564721189405738,-0.515654385467213,-0.457323981286066,-0.49419365977459,-0.402652289270492,-0.562284160667213,-0.514856984019098,-0.474234471159016,-0.45885200022377,-0.575609269090164,-0.470603346160656,-0.512478531482787,-0.623298584262295,-0.587741523645082,-0.623165312983607,-0.385516398731148,-0.602035265555738,-0.73849023452459,-0.471413241609836,-0.672847676131148,-0.372477380319672,-0.552549476437705
24,1,0.271513136908397,-0.0208876044027481,-0.11039448189313,-0.687132910305344,-0.592950916862595,-0.650208250381679,0.210738458625954,0.298890108473282,0.273553558931298,-0.961213124503817,-0.958881448778626,-0.959293736717557,0.0832027354961832,-0.000206977924503816,-0.0091994592178626,-0.76675898389313,-0.772007786412214,-0.776236022900763,0.0318791661351145,-0.100228380735878,0.0725918235320611,-0.80014566389313,-0.783855580305344,-0.663234188961832,-0.122624764776489,-0.0353061003748092,-0.0567508611603053,-0.827016905496183,-0.828813683740458,-0.837717705572519,-0.636116469923664,-0.670976807557252,-0.636116469923664,-0.670976807557252,-0.761670817480916,-0.73925709519084,-0.674845064564885,-0.753401296564886,-0.836844038473282,-0.82531371129771,-0.714625863740458,-0.652764320961832,-0.677652268549618,-0.677372500152672,-0.589684299926718,-0.662333003435114,-0.774159754122137,-0.777425760076336,-0.757188136870229,-0.780498440534351,-0.782226886717557,-0.793818825877863,-0.763368038320611,-0.777180919618321,-0.706851071832061,-0.812772059694656,-0.790424304885496,-0.681123555877863,-0.680031108931298,-0.716696618396947
